Data supplied by UK-AIR on 29/3/2020
All Data GMT hour ending  NB:  Upto 06/02/2020 PM10 were measured with a BAM unheated, from 07/02/2020 PM10 were measured with a BAM 1020 heated
Status: R =Ratified P=Provisional,P*=As supplied
,,Reading London Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
09-01-2020,19:00,22.482,P,ugm-3 (Ref.eq),0.30029,P,ugm-3,9.77144,P,ugm-3,10.23188,P,ugm-3
09-01-2020,20:00,32.657,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,10.69231,P,ugm-3,11.05043,P,ugm-3
09-01-2020,21:00,11.091,P,ugm-3 (Ref.eq),6.97334,P,ugm-3,19.13361,P,ugm-3,29.82592,P,ugm-3
09-01-2020,22:00,10.075,P,ugm-3 (Ref.eq),6.43950,P,ugm-3,20.71955,P,ugm-3,30.59331,P,ugm-3
09-01-2020,23:00,14.958,P,ugm-3 (Ref.eq),6.17258,P,ugm-3,21.48694,P,ugm-3,30.95142,P,ugm-3
09-01-2020,24:00,11.700,P,ugm-3 (Ref.eq),2.53576,P,ugm-3,15.65477,P,ugm-3,19.54288,P,ugm-3
10-01-2020,01:00,19.633,P,ugm-3 (Ref.eq),1.51256,P,ugm-3,12.21004,P,ugm-3,14.52926,P,ugm-3
10-01-2020,02:00,22.691,P,ugm-3 (Ref.eq),1.95743,P,ugm-3,12.75574,P,ugm-3,15.75709,P,ugm-3
10-01-2020,03:00,17.808,P,ugm-3 (Ref.eq),1.10105,P,ugm-3,11.71550,P,ugm-3,13.40376,P,ugm-3
10-01-2020,04:00,15.974,P,ugm-3 (Ref.eq),1.33461,P,ugm-3,11.05043,P,ugm-3,13.09680,P,ugm-3
10-01-2020,05:00,8.850,P,ugm-3 (Ref.eq),3.46999,P,ugm-3,15.96173,P,ugm-3,21.28230,P,ugm-3
10-01-2020,06:00,13.941,P,ugm-3 (Ref.eq),3.83701,P,ugm-3,12.63637,P,ugm-3,18.51969,P,ugm-3
10-01-2020,07:00,-1.317,P,ugm-3 (Ref.eq),18.21744,P,ugm-3,31.10490,P,ugm-3,59.03792,P,ugm-3
10-01-2020,08:00,4.783,P,ugm-3 (Ref.eq),43.84197,P,ugm-3,50.59662,P,ugm-3,117.82004,P,ugm-3
10-01-2020,09:00,13.124,P,ugm-3 (Ref.eq),49.38061,P,ugm-3,50.95474,P,ugm-3,126.67061,P,ugm-3
10-01-2020,10:00,14.141,P,ugm-3 (Ref.eq),36.06786,P,ugm-3,48.95952,P,ugm-3,104.26281,P,ugm-3
10-01-2020,11:00,14.349,P,ugm-3 (Ref.eq),23.58925,P,ugm-3,32.02577,P,ugm-3,68.19545,P,ugm-3
10-01-2020,12:00,12.108,P,ugm-3 (Ref.eq),24.82377,P,ugm-3,31.46302,P,ugm-3,69.52559,P,ugm-3
10-01-2020,13:00,9.466,P,ugm-3 (Ref.eq),24.62357,P,ugm-3,32.28157,P,ugm-3,70.03718,P,ugm-3
10-01-2020,14:00,7.025,P,ugm-3 (Ref.eq),23.78944,P,ugm-3,35.19765,P,ugm-3,71.67428,P,ugm-3
10-01-2020,15:00,6.816,P,ugm-3 (Ref.eq),35.53402,P,ugm-3,54.12662,P,ugm-3,108.61135,P,ugm-3
10-01-2020,16:00,7.025,P,ugm-3 (Ref.eq),9.54247,P,ugm-3,34.58374,P,ugm-3,49.21532,P,ugm-3
10-01-2020,17:00,12.924,P,ugm-3 (Ref.eq),1.96855,P,ugm-3,32.94664,P,ugm-3,35.96504,P,ugm-3
10-01-2020,18:00,19.433,P,ugm-3 (Ref.eq),3.80364,P,ugm-3,52.74532,P,ugm-3,58.57748,P,ugm-3
10-01-2020,19:00,17.599,P,ugm-3 (Ref.eq),1.93519,P,ugm-3,41.74605,P,ugm-3,44.71329,P,ugm-3
10-01-2020,20:00,15.366,P,ugm-3 (Ref.eq),1.23452,P,ugm-3,30.28635,P,ugm-3,32.17925,P,ugm-3
10-01-2020,21:00,17.599,P,ugm-3 (Ref.eq),1.10105,P,ugm-3,30.54215,P,ugm-3,32.23041,P,ugm-3
10-01-2020,22:00,15.366,P,ugm-3 (Ref.eq),1.23452,P,ugm-3,28.80273,P,ugm-3,30.69563,P,ugm-3
10-01-2020,23:00,15.566,P,ugm-3 (Ref.eq),0.93423,P,ugm-3,20.66839,P,ugm-3,22.10085,P,ugm-3
10-01-2020,24:00,17.599,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,12.78984,P,ugm-3,13.40376,P,ugm-3
11-01-2020,01:00,21.058,P,ugm-3 (Ref.eq),0.75628,P,ugm-3,9.27690,P,ugm-3,10.43651,P,ugm-3
11-01-2020,02:00,18.824,P,ugm-3 (Ref.eq),0.44487,P,ugm-3,7.84444,P,ugm-3,8.52656,P,ugm-3
11-01-2020,03:00,22.482,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,6.65072,P,ugm-3,7.26463,P,ugm-3
11-01-2020,04:00,29.199,P,ugm-3 (Ref.eq),0.20019,P,ugm-3,4.50203,P,ugm-3,4.80898,P,ugm-3
11-01-2020,05:00,27.166,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,3.68348,P,ugm-3,4.04159,P,ugm-3
11-01-2020,06:00,26.149,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,3.22304,P,ugm-3,3.93927,P,ugm-3
11-01-2020,07:00,29.199,P,ugm-3 (Ref.eq),0.43375,P,ugm-3,4.29739,P,ugm-3,4.96246,P,ugm-3
11-01-2020,08:00,28.999,P,ugm-3 (Ref.eq),0.26692,P,ugm-3,5.67869,P,ugm-3,6.08797,P,ugm-3
11-01-2020,09:00,28.382,P,ugm-3 (Ref.eq),0.20019,P,ugm-3,7.72507,P,ugm-3,8.03202,P,ugm-3
11-01-2020,10:00,17.199,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,7.57159,P,ugm-3,8.39014,P,ugm-3
11-01-2020,11:00,9.875,P,ugm-3 (Ref.eq),0.66731,P,ugm-3,6.70188,P,ugm-3,7.72507,P,ugm-3
11-01-2020,12:00,10.075,P,ugm-3 (Ref.eq),0.76740,P,ugm-3,6.13913,P,ugm-3,7.31579,P,ugm-3
11-01-2020,13:00,11.291,P,ugm-3 (Ref.eq),1.06769,P,ugm-3,7.41811,P,ugm-3,9.05521,P,ugm-3
11-01-2020,14:00,13.941,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,7.21347,P,ugm-3,7.82738,P,ugm-3
11-01-2020,15:00,24.724,P,ugm-3 (Ref.eq),0.30029,P,ugm-3,7.98086,P,ugm-3,8.44130,P,ugm-3
11-01-2020,16:00,25.941,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,7.46927,P,ugm-3,8.18550,P,ugm-3
11-01-2020,17:00,27.774,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,6.49724,P,ugm-3,6.85536,P,ugm-3
11-01-2020,18:00,28.999,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,6.49724,P,ugm-3,6.85536,P,ugm-3
11-01-2020,19:00,21.266,P,ugm-3 (Ref.eq),-0.06673,P,ugm-3,6.59956,P,ugm-3,6.49724,P,ugm-3
11-01-2020,20:00,24.516,P,ugm-3 (Ref.eq),-0.13346,P,ugm-3,5.52521,P,ugm-3,5.32058,P,ugm-3
11-01-2020,21:00,38.965,P,ugm-3 (Ref.eq),0.26692,P,ugm-3,4.60434,P,ugm-3,5.01362,P,ugm-3
11-01-2020,22:00,31.640,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,3.83695,P,ugm-3,4.75782,P,ugm-3
11-01-2020,23:00,30.015,P,ugm-3 (Ref.eq),0.10010,P,ugm-3,3.01840,P,ugm-3,3.17188,P,ugm-3
11-01-2020,24:00,25.332,P,ugm-3 (Ref.eq),-0.03336,P,ugm-3,3.01840,P,ugm-3,2.96724,P,ugm-3
12-01-2020,01:00,19.841,P,ugm-3 (Ref.eq),-0.53384,P,ugm-3,2.59207,P,ugm-3,1.77352,P,ugm-3
12-01-2020,02:00,11.908,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,2.96724,P,ugm-3,3.17188,P,ugm-3
12-01-2020,03:00,9.466,P,ugm-3 (Ref.eq),-0.13346,P,ugm-3,2.09753,P,ugm-3,1.89290,P,ugm-3
12-01-2020,04:00,4.991,P,ugm-3 (Ref.eq),-0.30029,P,ugm-3,1.89290,P,ugm-3,1.43246,P,ugm-3
12-01-2020,05:00,6.816,P,ugm-3 (Ref.eq),-0.33365,P,ugm-3,1.48362,P,ugm-3,0.97203,P,ugm-3
12-01-2020,06:00,10.683,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,2.09753,P,ugm-3,2.09753,P,ugm-3
12-01-2020,07:00,9.058,P,ugm-3 (Ref.eq),0.03337,P,ugm-3,2.45565,P,ugm-3,2.50681,P,ugm-3
12-01-2020,08:00,4.783,P,ugm-3 (Ref.eq),-0.03336,P,ugm-3,2.96724,P,ugm-3,2.91608,P,ugm-3
12-01-2020,09:00,4.991,P,ugm-3 (Ref.eq),4.30412,P,ugm-3,11.20390,P,ugm-3,17.80346,P,ugm-3
12-01-2020,10:00,13.124,P,ugm-3 (Ref.eq),3.97047,P,ugm-3,10.94811,P,ugm-3,17.03607,P,ugm-3
12-01-2020,11:00,10.891,P,ugm-3 (Ref.eq),6.20594,P,ugm-3,16.83143,P,ugm-3,26.34708,P,ugm-3
12-01-2020,12:00,10.075,P,ugm-3 (Ref.eq),11.91140,P,ugm-3,20.61723,P,ugm-3,38.88113,P,ugm-3
12-01-2020,13:00,10.483,P,ugm-3 (Ref.eq),14.48053,P,ugm-3,22.66360,P,ugm-3,44.86677,P,ugm-3
12-01-2020,14:00,9.466,P,ugm-3 (Ref.eq),14.34707,P,ugm-3,24.09607,P,ugm-3,46.09460,P,ugm-3
12-01-2020,15:00,8.850,P,ugm-3 (Ref.eq),14.48053,P,ugm-3,26.09128,P,ugm-3,48.29445,P,ugm-3
12-01-2020,16:00,9.666,P,ugm-3 (Ref.eq),17.51677,P,ugm-3,37.19287,P,ugm-3,64.05154,P,ugm-3
12-01-2020,17:00,7.833,P,ugm-3 (Ref.eq),7.64065,P,ugm-3,22.56128,P,ugm-3,34.27678,P,ugm-3
12-01-2020,18:00,8.241,P,ugm-3 (Ref.eq),5.17162,P,ugm-3,23.43099,P,ugm-3,31.36070,P,ugm-3
12-01-2020,19:00,13.941,P,ugm-3 (Ref.eq),0.73404,P,ugm-3,15.55245,P,ugm-3,16.67796,P,ugm-3
12-01-2020,20:00,14.958,P,ugm-3 (Ref.eq),0.43375,P,ugm-3,15.14318,P,ugm-3,15.80825,P,ugm-3
12-01-2020,21:00,9.058,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,17.75230,P,ugm-3,18.36622,P,ugm-3
12-01-2020,22:00,14.749,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,13.60839,P,ugm-3,14.52926,P,ugm-3
12-01-2020,23:00,12.924,P,ugm-3 (Ref.eq),0.56721,P,ugm-3,12.48289,P,ugm-3,13.35260,P,ugm-3
12-01-2020,24:00,22.074,P,ugm-3 (Ref.eq),0.20019,P,ugm-3,11.25506,P,ugm-3,11.56202,P,ugm-3
13-01-2020,01:00,21.466,P,ugm-3 (Ref.eq),0.57833,P,ugm-3,8.04908,P,ugm-3,8.93584,P,ugm-3
13-01-2020,02:00,22.891,P,ugm-3 (Ref.eq),1.46807,P,ugm-3,7.16231,P,ugm-3,9.41333,P,ugm-3
13-01-2020,03:00,25.332,P,ugm-3 (Ref.eq),0.36702,P,ugm-3,3.63232,P,ugm-3,4.19507,P,ugm-3
13-01-2020,04:00,20.041,P,ugm-3 (Ref.eq),1.33461,P,ugm-3,9.36217,P,ugm-3,11.40854,P,ugm-3
13-01-2020,05:00,17.399,P,ugm-3 (Ref.eq),0.26692,P,ugm-3,5.72985,P,ugm-3,6.13913,P,ugm-3
13-01-2020,06:00,10.891,P,ugm-3 (Ref.eq),0.16683,P,ugm-3,6.70188,P,ugm-3,6.95768,P,ugm-3
13-01-2020,07:00,9.466,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,10.74347,P,ugm-3,11.66434,P,ugm-3
13-01-2020,08:00,8.241,P,ugm-3 (Ref.eq),0.76740,P,ugm-3,18.57085,P,ugm-3,19.74752,P,ugm-3
13-01-2020,09:00,13.941,P,ugm-3 (Ref.eq),0.76740,P,ugm-3,23.32868,P,ugm-3,24.50534,P,ugm-3
13-01-2020,10:00,18.008,P,ugm-3 (Ref.eq),0.90086,P,ugm-3,14.32463,P,ugm-3,15.70593,P,ugm-3
13-01-2020,11:00,15.974,P,ugm-3 (Ref.eq),0.63394,P,ugm-3,8.13434,P,ugm-3,9.10637,P,ugm-3
13-01-2020,12:00,14.549,P,ugm-3 (Ref.eq),0.90086,P,ugm-3,6.95768,P,ugm-3,8.33898,P,ugm-3
13-01-2020,13:00,11.500,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,5.52521,P,ugm-3,6.34376,P,ugm-3
13-01-2020,14:00,11.700,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,7.21347,P,ugm-3,7.92970,P,ugm-3
13-01-2020,15:00,16.991,P,ugm-3 (Ref.eq),0.40038,P,ugm-3,6.13913,P,ugm-3,6.75304,P,ugm-3
13-01-2020,16:00,12.516,P,ugm-3 (Ref.eq),0.63394,P,ugm-3,7.05999,P,ugm-3,8.03202,P,ugm-3
13-01-2020,17:00,14.749,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,6.03681,P,ugm-3,6.39492,P,ugm-3
13-01-2020,18:00,12.108,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,5.83217,P,ugm-3,6.03681,P,ugm-3
13-01-2020,19:00,11.291,P,ugm-3 (Ref.eq),0.10010,P,ugm-3,4.29739,P,ugm-3,4.45087,P,ugm-3
13-01-2020,20:00,10.483,P,ugm-3 (Ref.eq),0.16683,P,ugm-3,3.58116,P,ugm-3,3.83695,P,ugm-3
13-01-2020,21:00,10.075,P,ugm-3 (Ref.eq),4.50431,P,ugm-3,13.04564,P,ugm-3,19.95216,P,ugm-3
13-01-2020,22:00,17.808,P,ugm-3 (Ref.eq),2.53576,P,ugm-3,9.97608,P,ugm-3,13.86419,P,ugm-3
13-01-2020,23:00,12.924,P,ugm-3 (Ref.eq),0.03337,P,ugm-3,4.29739,P,ugm-3,4.34855,P,ugm-3
13-01-2020,24:00,15.566,P,ugm-3 (Ref.eq),0.33365,P,ugm-3,3.73463,P,ugm-3,4.24623,P,ugm-3
14-01-2020,01:00,20.658,P,ugm-3 (Ref.eq),0.35590,P,ugm-3,3.06956,P,ugm-3,3.61526,P,ugm-3
14-01-2020,02:00,9.875,P,ugm-3 (Ref.eq),1.30125,P,ugm-3,3.12072,P,ugm-3,5.11594,P,ugm-3
14-01-2020,03:00,26.957,P,ugm-3 (Ref.eq),0.26692,P,ugm-3,2.81377,P,ugm-3,3.22304,P,ugm-3
14-01-2020,04:00,47.915,P,ugm-3 (Ref.eq),0.06673,P,ugm-3,1.99522,P,ugm-3,2.09753,P,ugm-3
14-01-2020,05:00,46.290,P,ugm-3 (Ref.eq),0.10010,P,ugm-3,2.71145,P,ugm-3,2.86493,P,ugm-3
14-01-2020,06:00,37.132,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,3.78579,P,ugm-3,3.99043,P,ugm-3
14-01-2020,07:00,32.249,P,ugm-3 (Ref.eq),0.06673,P,ugm-3,8.49246,P,ugm-3,8.59478,P,ugm-3
14-01-2020,08:00,17.599,P,ugm-3 (Ref.eq),0.10010,P,ugm-3,12.94332,P,ugm-3,13.09680,P,ugm-3
14-01-2020,09:00,27.366,P,ugm-3 (Ref.eq),0.66731,P,ugm-3,15.50129,P,ugm-3,16.52448,P,ugm-3
14-01-2020,10:00,35.707,P,ugm-3 (Ref.eq),0.73404,P,ugm-3,12.94332,P,ugm-3,14.06883,P,ugm-3
14-01-2020,11:00,22.691,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,7.41811,P,ugm-3,8.13434,P,ugm-3
14-01-2020,12:00,12.316,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,5.47405,P,ugm-3,6.29260,P,ugm-3
14-01-2020,13:00,9.466,P,ugm-3 (Ref.eq),0.46711,P,ugm-3,6.03681,P,ugm-3,6.75304,P,ugm-3
14-01-2020,14:00,7.433,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,5.88333,P,ugm-3,6.08797,P,ugm-3
14-01-2020,15:00,6.416,P,ugm-3 (Ref.eq),-0.20019,P,ugm-3,6.34376,P,ugm-3,6.03681,P,ugm-3
14-01-2020,16:00,4.583,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,5.67869,P,ugm-3,5.67869,P,ugm-3
14-01-2020,17:00,4.375,P,ugm-3 (Ref.eq),-0.03336,P,ugm-3,6.13913,P,ugm-3,6.08797,P,ugm-3
14-01-2020,18:00,5.391,P,ugm-3 (Ref.eq),-0.10010,P,ugm-3,6.39492,P,ugm-3,6.24144,P,ugm-3
14-01-2020,19:00,6.416,P,ugm-3 (Ref.eq),-0.13346,P,ugm-3,6.34376,P,ugm-3,6.13913,P,ugm-3
14-01-2020,20:00,4.991,P,ugm-3 (Ref.eq),0.10010,P,ugm-3,5.26942,P,ugm-3,5.42289,P,ugm-3
14-01-2020,21:00,6.616,P,ugm-3 (Ref.eq),-0.16683,P,ugm-3,4.55318,P,ugm-3,4.29739,P,ugm-3
14-01-2020,22:00,4.991,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,4.45087,P,ugm-3,4.45087,P,ugm-3
14-01-2020,23:00,0.508,P,ugm-3 (Ref.eq),-0.30029,P,ugm-3,3.78579,P,ugm-3,3.32536,P,ugm-3
14-01-2020,24:00,1.733,P,ugm-3 (Ref.eq),-0.23356,P,ugm-3,3.12072,P,ugm-3,2.76261,P,ugm-3
15-01-2020,01:00,7.025,P,ugm-3 (Ref.eq),-0.35590,P,ugm-3,1.50068,P,ugm-3,0.95497,P,ugm-3
15-01-2020,02:00,17.808,P,ugm-3 (Ref.eq),0.66731,P,ugm-3,1.94406,P,ugm-3,2.96724,P,ugm-3
15-01-2020,03:00,8.041,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,5.21826,P,ugm-3,5.57637,P,ugm-3
15-01-2020,04:00,2.142,P,ugm-3 (Ref.eq),0.56721,P,ugm-3,5.88333,P,ugm-3,6.75304,P,ugm-3
15-01-2020,05:00,-3.758,P,ugm-3 (Ref.eq),1.60153,P,ugm-3,6.65072,P,ugm-3,9.10637,P,ugm-3
15-01-2020,06:00,3.567,P,ugm-3 (Ref.eq),3.43662,P,ugm-3,12.73868,P,ugm-3,18.00810,P,ugm-3
15-01-2020,07:00,10.683,P,ugm-3 (Ref.eq),0.56721,P,ugm-3,11.71550,P,ugm-3,12.58521,P,ugm-3
15-01-2020,08:00,4.583,P,ugm-3 (Ref.eq),0.70067,P,ugm-3,14.27347,P,ugm-3,15.34781,P,ugm-3
15-01-2020,09:00,4.583,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,16.01288,P,ugm-3,16.83143,P,ugm-3
15-01-2020,10:00,12.924,P,ugm-3 (Ref.eq),0.93423,P,ugm-3,18.46853,P,ugm-3,19.90100,P,ugm-3
15-01-2020,11:00,-2.542,P,ugm-3 (Ref.eq),0.93423,P,ugm-3,15.65477,P,ugm-3,17.08723,P,ugm-3
15-01-2020,12:00,3.158,P,ugm-3 (Ref.eq),2.83605,P,ugm-3,17.80346,P,ugm-3,22.15201,P,ugm-3
15-01-2020,13:00,10.275,P,ugm-3 (Ref.eq),3.33653,P,ugm-3,12.32941,P,ugm-3,17.44535,P,ugm-3
15-01-2020,14:00,37.948,P,ugm-3 (Ref.eq),3.80364,P,ugm-3,12.07361,P,ugm-3,17.90578,P,ugm-3
15-01-2020,15:00,35.099,P,ugm-3 (Ref.eq),13.51294,P,ugm-3,21.07766,P,ugm-3,41.79721,P,ugm-3
15-01-2020,16:00,14.749,P,ugm-3 (Ref.eq),7.10680,P,ugm-3,20.61723,P,ugm-3,31.51418,P,ugm-3
15-01-2020,17:00,26.149,P,ugm-3 (Ref.eq),5.37181,P,ugm-3,26.14244,P,ugm-3,34.37910,P,ugm-3
15-01-2020,18:00,33.874,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,29.05853,P,ugm-3,29.87708,P,ugm-3
15-01-2020,19:00,33.674,P,ugm-3 (Ref.eq),0.60058,P,ugm-3,23.68679,P,ugm-3,24.60766,P,ugm-3
15-01-2020,20:00,8.241,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,23.22636,P,ugm-3,24.04491,P,ugm-3
15-01-2020,21:00,31.840,P,ugm-3 (Ref.eq),0.93423,P,ugm-3,18.00810,P,ugm-3,19.44056,P,ugm-3
15-01-2020,22:00,10.075,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,19.44056,P,ugm-3,20.20795,P,ugm-3
15-01-2020,23:00,34.282,P,ugm-3 (Ref.eq),0.43375,P,ugm-3,13.09680,P,ugm-3,13.76187,P,ugm-3
15-01-2020,24:00,10.075,P,ugm-3 (Ref.eq),0.43375,P,ugm-3,9.82260,P,ugm-3,10.48767,P,ugm-3
16-01-2020,01:00,29.399,P,ugm-3 (Ref.eq),0.04449,P,ugm-3,8.39014,P,ugm-3,8.45835,P,ugm-3
16-01-2020,02:00,36.315,P,ugm-3 (Ref.eq),1.13442,P,ugm-3,6.44608,P,ugm-3,8.18550,P,ugm-3
16-01-2020,03:00,29.607,P,ugm-3 (Ref.eq),0.30029,P,ugm-3,3.83695,P,ugm-3,4.29739,P,ugm-3
16-01-2020,04:00,28.791,P,ugm-3 (Ref.eq),-0.06673,P,ugm-3,3.53000,P,ugm-3,3.42768,P,ugm-3
16-01-2020,05:00,24.116,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,6.49724,P,ugm-3,6.70188,P,ugm-3
16-01-2020,06:00,20.858,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,7.21347,P,ugm-3,7.57159,P,ugm-3
16-01-2020,07:00,19.024,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,7.26463,P,ugm-3,7.26463,P,ugm-3
16-01-2020,08:00,22.891,P,ugm-3 (Ref.eq),0.43375,P,ugm-3,11.97129,P,ugm-3,12.63637,P,ugm-3
16-01-2020,09:00,19.433,P,ugm-3 (Ref.eq),0.70067,P,ugm-3,12.17593,P,ugm-3,13.25028,P,ugm-3
16-01-2020,10:00,14.958,P,ugm-3 (Ref.eq),0.83413,P,ugm-3,7.46927,P,ugm-3,8.74825,P,ugm-3
16-01-2020,11:00,6.816,P,ugm-3 (Ref.eq),1.06769,P,ugm-3,6.29260,P,ugm-3,7.92970,P,ugm-3
16-01-2020,12:00,15.974,P,ugm-3 (Ref.eq),0.96759,P,ugm-3,6.49724,P,ugm-3,7.98086,P,ugm-3
16-01-2020,13:00,13.533,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,6.24144,P,ugm-3,6.59956,P,ugm-3
16-01-2020,14:00,12.316,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,7.62275,P,ugm-3,7.98086,P,ugm-3
16-01-2020,15:00,11.700,P,ugm-3 (Ref.eq),0.23356,P,ugm-3,7.21347,P,ugm-3,7.57159,P,ugm-3
16-01-2020,16:00,14.749,P,ugm-3 (Ref.eq),0.30029,P,ugm-3,7.98086,P,ugm-3,8.44130,P,ugm-3
16-01-2020,17:00,7.433,P,ugm-3 (Ref.eq),0.13346,P,ugm-3,8.18550,P,ugm-3,8.39014,P,ugm-3
16-01-2020,18:00,20.658,P,ugm-3 (Ref.eq),-0.10010,P,ugm-3,9.05521,P,ugm-3,8.90173,P,ugm-3
16-01-2020,19:00,13.333,P,ugm-3 (Ref.eq),0.03337,P,ugm-3,7.72507,P,ugm-3,7.77623,P,ugm-3
16-01-2020,20:00,15.774,P,ugm-3 (Ref.eq),-0.36702,P,ugm-3,7.52043,P,ugm-3,6.95768,P,ugm-3
16-01-2020,21:00,9.466,P,ugm-3 (Ref.eq),-0.06673,P,ugm-3,7.00883,P,ugm-3,6.90652,P,ugm-3
16-01-2020,22:00,19.633,P,ugm-3 (Ref.eq),0.06673,P,ugm-3,7.82738,P,ugm-3,7.92970,P,ugm-3
16-01-2020,23:00,45.065,P,ugm-3 (Ref.eq),-0.03336,P,ugm-3,7.21347,P,ugm-3,7.16231,P,ugm-3
16-01-2020,24:00,43.440,P,ugm-3 (Ref.eq),0.20019,P,ugm-3,5.93449,P,ugm-3,6.24144,P,ugm-3
17-01-2020,01:00,45.065,P,ugm-3 (Ref.eq),-0.04449,P,ugm-3,5.25236,P,ugm-3,5.18415,P,ugm-3
17-01-2020,02:00,28.591,P,ugm-3 (Ref.eq),0.66731,P,ugm-3,4.65550,P,ugm-3,5.67869,P,ugm-3
17-01-2020,03:00,19.233,P,ugm-3 (Ref.eq),0.00000,P,ugm-3,3.88811,P,ugm-3,3.88811,P,ugm-3
17-01-2020,04:00,19.841,P,ugm-3 (Ref.eq),0.53384,P,ugm-3,6.39492,P,ugm-3,7.21347,P,ugm-3
17-01-2020,05:00,6.616,P,ugm-3 (Ref.eq),-0.30029,P,ugm-3,5.16710,P,ugm-3,4.70666,P,ugm-3
17-01-2020,06:00,6.816,P,ugm-3 (Ref.eq),0.26692,P,ugm-3,3.93927,P,ugm-3,4.34855,P,ugm-3
17-01-2020,07:00,8.241,P,ugm-3 (Ref.eq),-0.06673,P,ugm-3,7.62275,P,ugm-3,7.52043,P,ugm-3
17-01-2020,08:00,26.149,P,ugm-3 (Ref.eq),0.50048,P,ugm-3,13.60839,P,ugm-3,14.37578,P,ugm-3
17-01-2020,09:00,13.733,P,ugm-3 (Ref.eq),0.66731,P,ugm-3,22.20317,P,ugm-3,23.22636,P,ugm-3
17-01-2020,10:00,24.316,P,ugm-3 (Ref.eq),2.16874,P,ugm-3,18.11042,P,ugm-3,21.43578,P,ugm-3
17-01-2020,11:00,4.583,P,ugm-3 (Ref.eq),4.97143,P,ugm-3,14.88738,P,ugm-3,22.51013,P,ugm-3
17-01-2020,12:00,6.208,P,ugm-3 (Ref.eq),14.74745,P,ugm-3,25.47737,P,ugm-3,48.08981,P,ugm-3
17-01-2020,13:00,5.600,P,ugm-3 (Ref.eq),17.85042,P,ugm-3,28.95621,P,ugm-3,56.32647,P,ugm-3
17-01-2020,14:00,0.308,P,ugm-3 (Ref.eq),21.58733,P,ugm-3,32.02577,P,ugm-3,65.12588,P,ugm-3
17-01-2020,15:00,2.950,P,ugm-3 (Ref.eq),20.58638,P,ugm-3,34.73722,P,ugm-3,66.30255,P,ugm-3
17-01-2020,16:00,6.616,P,ugm-3 (Ref.eq),17.58350,P,ugm-3,32.43504,P,ugm-3,59.39603,P,ugm-3
17-01-2020,17:00,3.767,P,ugm-3 (Ref.eq),4.60441,P,ugm-3,24.60766,P,ugm-3,31.66765,P,ugm-3
17-01-2020,18:00,1.125,P,ugm-3 (Ref.eq),5.43854,P,ugm-3,26.60288,P,ugm-3,34.94185,P,ugm-3
17-01-2020,19:00,1.733,P,ugm-3 (Ref.eq),1.43471,P,ugm-3,31.51418,P,ugm-3,33.71403,P,ugm-3
17-01-2020,20:00,4.375,P,ugm-3 (Ref.eq),1.30125,P,ugm-3,28.18882,P,ugm-3,30.18403,P,ugm-3
17-01-2020,21:00,6.208,P,ugm-3 (Ref.eq),1.60153,P,ugm-3,26.75635,P,ugm-3,29.21200,P,ugm-3
17-01-2020,22:00,5.191,P,ugm-3 (Ref.eq),7.07344,P,ugm-3,34.17446,P,ugm-3,45.02025,P,ugm-3
